I[2019-10-14|22:00:05.809] starting ABCI with Tendermint                module=main 
E[2019-10-15|01:37:01.048] dialing failed (attempts: 12): dial tcp 3.17.160.173:26656: i/o timeout module=pex addr=30bc8f940e6cfbb03d7d208ebd26cec1cb7eac20@3.17.160.173:26656
E[2019-10-15|01:38:31.048] dialing failed (attempts: 12): dial tcp 51.38.113.59:26656: i/o timeout module=pex addr=5e13a96357d7326b1eff969ef8d96da39896327d@51.38.113.59:26656
E[2019-10-15|01:40:31.048] dialing failed (attempts: 13): dial tcp 100.96.11.2:26656: i/o timeout module=pex addr=8d14b7ac449356fbd6189d0db23e2f32a43beb42@100.96.11.2:26656
E[2019-10-15|01:41:01.048] dialing failed (attempts: 11): dial tcp 100.96.10.2:26656: i/o timeout module=pex addr=58e18bd9f66101c34441ebc5890d5aeab917ae26@100.96.10.2:26656
E[2019-10-15|01:41:31.048] dialing failed (attempts: 2): dial tcp 3.122.248.36:26656: i/o timeout module=pex addr=491f4eb7d195349e09af55495f1631e5a9b91928@3.122.248.36:26656
E[2019-10-15|01:42:01.048] dialing failed (attempts: 8): dial tcp 18.224.135.3:26656: i/o timeout module=pex addr=3f56edc78db48923591b8628491f4ac2f69ec66c@18.224.135.3:26656
E[2019-10-15|01:42:31.048] dialing failed (attempts: 8): dial tcp 18.218.78.71:26656: i/o timeout module=pex addr=61b776292c2fa867d7d46c1aafde7b1157f58cb3@18.218.78.71:26656
E[2019-10-15|01:43:31.048] dialing failed (attempts: 7): dial tcp 35.194.181.217:26656: i/o timeout module=pex addr=dd007089b861900dea9ee4280451106c1a4ff41a@35.194.181.217:26656
E[2019-10-15|01:44:01.048] dialing failed (attempts: 7): dial tcp 100.96.54.222:26656: i/o timeout module=pex addr=3d4bc316872e37aeb5bbf01be536a28bf82e1288@100.96.54.222:26656
E[2019-10-15|01:44:30.154] dialing failed (attempts: 4): auth failure: secret conn failed: read tcp 172.19.79.3:56622->211.192.161.41:36656: read: connection reset by peer module=pex addr=65d4fba1f075414fdca387682c5168c4b7763f11@211.192.161.41:36656
E[2019-10-15|01:45:01.048] dialing failed (attempts: 12): dial tcp 100.96.4.3:26656: i/o timeout module=pex addr=39e2edca636237f2463313906bbbd0fcf8bc1a35@100.96.4.3:26656
E[2019-10-15|01:45:30.935] dialing failed (attempts: 6): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=95952a84f9342264744d5e3c5bdeafc51de80b53@149.202.43.78:26656
E[2019-10-15|01:46:31.048] dialing failed (attempts: 9): dial tcp 54.234.150.78:26656: i/o timeout module=pex addr=da6f8f6f26312b3670b3b7ae58084c02596ee4a3@54.234.150.78:26656
E[2019-10-15|01:47:01.048] dialing failed (attempts: 4): dial tcp 100.96.38.66:26656: i/o timeout module=pex addr=d49662f936495f63dbd7fb01af57a7975a45629d@100.96.38.66:26656
E[2019-10-15|01:47:31.048] dialing failed (attempts: 8): dial tcp 34.70.8.225:26656: i/o timeout module=pex addr=160d66514dfc4e7f990f307ff8234df27a144926@34.70.8.225:26656
E[2019-10-15|01:48:01.048] dialing failed (attempts: 10): dial tcp 63.35.190.137:26656: i/o timeout module=pex addr=e96b72b5eeca17a9668b199b0ed5eafb23e8927e@63.35.190.137:26656
E[2019-10-15|01:48:30.048] dialing failed (attempts: 3): dial tcp [2a05:d014:c32:e844:f5c0:c1ff:6477:7edd]:26656: connect: network is unreachable module=pex addr=0bd1cbfce1220e33ab0ff6c813de834c27048e6e@[2a05:d014:c32:e844:f5c0:c1ff:6477:7edd]:26656
E[2019-10-15|01:49:01.048] dialing failed (attempts: 9): dial tcp 34.245.10.43:26656: i/o timeout module=pex addr=081a25f5f6a5ce08992acc65060abcd655538599@34.245.10.43:26656
E[2019-10-15|01:49:30.048] dialing failed (attempts: 7): dial tcp [2a05:d014:c32:e844:a0bf:5426:cbf3:cb1c]:26656: connect: network is unreachable module=pex addr=89b158bf4926c75058134a0700b7eb1642f262b0@[2a05:d014:c32:e844:a0bf:5426:cbf3:cb1c]:26656
E[2019-10-15|01:50:31.048] dialing failed (attempts: 4): dial tcp 100.96.2.168:26656: i/o timeout module=pex addr=8543e83daba200fd9155365d81afedf7e6b0002a@100.96.2.168:26656
E[2019-10-15|01:51:01.048] dialing failed (attempts: 12): dial tcp 18.223.99.160:26656: i/o timeout module=pex addr=2eba272eeeecb9d67a340738002e5ff8266af93d@18.223.99.160:26656
E[2019-10-15|01:51:31.048] dialing failed (attempts: 9): dial tcp 18.220.88.236:26656: i/o timeout module=pex addr=d80b032026324a8e3c7f2c5af9e34bdcabc1f1dd@18.220.88.236:26656
E[2019-10-15|01:53:01.048] dialing failed (attempts: 8): dial tcp 100.96.33.27:26656: i/o timeout module=pex addr=8a867b55c6db6d27620f20362ad780319f60e433@100.96.33.27:26656
E[2019-10-15|01:54:01.048] dialing failed (attempts: 6): dial tcp 13.229.186.224:26656: i/o timeout module=pex addr=03a7f9a91d5cbc49efbe4b940a5885a6cc439524@13.229.186.224:26656
E[2019-10-15|01:54:30.541] dialing failed (attempts: 8): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=01cbbd3506b422d782e5472e1e1b4aca8f8eaec0@35.247.100.212:26656
E[2019-10-15|01:55:01.048] dialing failed (attempts: 5): dial tcp 35.201.147.145:46656: i/o timeout module=pex addr=c1e8118119674bd71f028d6ff1ac2c0aade50d97@35.201.147.145:46656
E[2019-10-15|01:56:01.048] dialing failed (attempts: 8): dial tcp 34.254.251.180:26656: i/o timeout module=pex addr=c955b971b217c3a398a2f575eebdf36c9fcf61a6@34.254.251.180:26656
E[2019-10-15|01:56:30.048] dialing failed (attempts: 8): dial tcp [2a05:d014:c32:e844:a0bf:5426:cbf3:cb1c]:26656: connect: network is unreachable module=pex addr=89b158bf4926c75058134a0700b7eb1642f262b0@[2a05:d014:c32:e844:a0bf:5426:cbf3:cb1c]:26656
E[2019-10-15|01:57:31.048] dialing failed (attempts: 9): dial tcp 18.218.78.71:26656: i/o timeout module=pex addr=61b776292c2fa867d7d46c1aafde7b1157f58cb3@18.218.78.71:26656
E[2019-10-15|01:58:31.048] dialing failed (attempts: 13): dial tcp 3.123.75.1:26656: i/o timeout module=pex addr=7ab65f299c05a2e1e87080d627cb76d9ece9287a@3.123.75.1:26656
E[2019-10-15|01:59:01.048] dialing failed (attempts: 8): dial tcp 18.219.150.39:26656: i/o timeout module=pex addr=b5f662929b1b8a91bf0960a081cb8ec376423119@18.219.150.39:26656
E[2019-10-15|01:59:31.048] dialing failed (attempts: 7): dial tcp 100.96.53.133:26656: i/o timeout module=pex addr=a12c6ce008c80fb92f6f70a5db0f838492084d41@100.96.53.133:26656
E[2019-10-15|02:00:01.048] dialing failed (attempts: 5): dial tcp 18.221.212.35:26656: i/o timeout module=pex addr=2a5cc358979cf7efd2e28b8550ae0108fb7fab37@18.221.212.35:26656
E[2019-10-15|02:00:31.048] dialing failed (attempts: 4): dial tcp 51.158.96.248:26656: i/o timeout module=pex addr=a1f1f78c922584c2c7dae7c10e1d98e9aa07edd8@51.158.96.248:26656
E[2019-10-15|02:02:01.048] dialing failed (attempts: 13): dial tcp 100.96.53.75:26656: i/o timeout module=pex addr=ab872ebd48b020667b4d24b736f00ef3d53013c7@100.96.53.75:26656
E[2019-10-15|02:03:00.908] dialing failed (attempts: 7): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=95952a84f9342264744d5e3c5bdeafc51de80b53@149.202.43.78:26656
E[2019-10-15|02:03:31.048] dialing failed (attempts: 9): dial tcp 18.224.135.3:26656: i/o timeout module=pex addr=ba0fbfa6c13e34b59b78bf6c93d4d2a59d602827@18.224.135.3:26656
E[2019-10-15|02:04:01.048] dialing failed (attempts: 11): dial tcp 3.120.248.247:26677: i/o timeout module=pex addr=238780c89bc1bac58c1554f570d3fb97e3941b78@3.120.248.247:26677
E[2019-10-15|02:05:00.102] dialing failed (attempts: 10): dial tcp 221.165.237.202:26656: connect: connection refused module=pex addr=5a1b9b12d180cfcd3e69de0ee4128c545121a70e@221.165.237.202:26656
E[2019-10-15|02:05:31.048] dialing failed (attempts: 8): dial tcp 100.96.6.4:26656: i/o timeout module=pex addr=c698a47a726ef2ced274a079bbc19ae8a2a73bef@100.96.6.4:26656
E[2019-10-15|02:06:00.908] dialing failed (attempts: 2): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=eafb06dfe6317f67f65e56e60054299cd3e0daef@178.63.143.33:26656
E[2019-10-15|02:06:30.160] dialing failed (attempts: 4): auth failure: secret conn failed: read tcp 172.19.79.3:52774->211.192.161.41:56656: read: connection reset by peer module=pex addr=36586a259b9c63085c191180a287ebd6848df775@211.192.161.41:56656
E[2019-10-15|02:07:01.048] dialing failed (attempts: 5): dial tcp 34.255.123.33:26656: i/o timeout module=pex addr=245eb3c574ba503cf02cec094636d74874466060@34.255.123.33:26656
E[2019-10-15|02:07:30.748] dialing failed (attempts: 7): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=97999c553316d5b1ec1add580f6b1cf3d8220851@18.235.7.247:26656
E[2019-10-15|02:08:01.048] dialing failed (attempts: 11): dial tcp 63.35.190.137:26656: i/o timeout module=pex addr=e8f51a8c5c032ee39bfe9b6ed5e1668821833f06@63.35.190.137:26656
E[2019-10-15|02:09:01.048] dialing failed (attempts: 4): dial tcp 18.222.250.161:26656: i/o timeout module=pex addr=195eb25276ef1c731123587e138b90c8bbb1ba6b@18.222.250.161:26656
E[2019-10-15|02:09:31.048] dialing failed (attempts: 12): dial tcp 35.201.178.152:26656: i/o timeout module=pex addr=bd9d1ad3afc0d516c1d2221b2a4627ac2b421483@35.201.178.152:26656
E[2019-10-15|02:10:00.048] dialing failed (attempts: 6): dial tcp [2a05:d014:c32:e843:6acd:57d1:610e:bb25]:26656: connect: network is unreachable module=pex addr=4297cbaf959b0d64d89851a0bf52c0160134efc5@[2a05:d014:c32:e843:6acd:57d1:610e:bb25]:26656
E[2019-10-15|02:10:31.048] dialing failed (attempts: 6): dial tcp 54.199.201.115:26656: i/o timeout module=pex addr=6147ee469daf87537658da1aa6971c94c6602ed8@54.199.201.115:26656
E[2019-10-15|02:11:00.048] dialing failed (attempts: 3): dial tcp [2a05:d014:c32:e842:de1b:ed3f:85d2:5974]:26656: connect: network is unreachable module=pex addr=cd07027f7d89629b5cad8de6eec70b7f5e64654b@[2a05:d014:c32:e842:de1b:ed3f:85d2:5974]:26656
E[2019-10-15|02:11:31.048] dialing failed (attempts: 13): dial tcp 34.254.194.249:26656: i/o timeout module=pex addr=c78305d4615fc5e6a5ea5100e692e5d65b9a4bb2@34.254.194.249:26656
E[2019-10-15|02:12:01.048] dialing failed (attempts: 6): dial tcp 35.201.147.145:46656: i/o timeout module=pex addr=c1e8118119674bd71f028d6ff1ac2c0aade50d97@35.201.147.145:46656
E[2019-10-15|02:13:01.048] dialing failed (attempts: 3): dial tcp 35.202.24.200:26656: i/o timeout module=pex addr=289673e4aab1edec9e8eaeaf6caf5a57e0a1400a@35.202.24.200:26656
E[2019-10-15|02:13:30.958] dialing failed (attempts: 4): incompatible: Peer is on a different network. Got cosmoshub-2, expected cosmoshub-3-testnet module=pex addr=89e4b72625c0a13d6f62e3cd9d40bfc444cbfa77@34.65.6.52:26656
E[2019-10-15|02:14:00.157] dialing failed (attempts: 2): auth failure: secret conn failed: read tcp 172.19.79.3:37578->211.192.161.41:46656: read: connection reset by peer module=pex addr=f22a4bb961f30a78dcbc8a43cacecb31bb4efb87@211.192.161.41:46656
E[2019-10-15|02:14:31.048] dialing failed (attempts: 9): dial tcp 100.96.33.27:26656: i/o timeout module=pex addr=8a867b55c6db6d27620f20362ad780319f60e433@100.96.33.27:26656
E[2019-10-15|02:15:01.048] dialing failed (attempts: 6): dial tcp 18.221.212.35:26656: i/o timeout module=pex addr=f5cb97895aebb141fb0c8c9284c42405a313bf14@18.221.212.35:26656
E[2019-10-15|02:16:31.048] dialing failed (attempts: 12): dial tcp 52.15.152.8:26656: i/o timeout module=pex addr=28ea1d368873ec31309ef1970f80b57d2c9a2d18@52.15.152.8:26656
E[2019-10-15|02:17:31.048] dialing failed (attempts: 10): dial tcp 100.96.4.4:26656: i/o timeout module=pex addr=ccd572d3c1daad96b5d91f7623db09868548a564@100.96.4.4:26656
E[2019-10-15|02:18:00.048] dialing failed (attempts: 9): dial tcp [2a05:d014:c32:e843:9407:dba9:51c2:648]:26656: connect: network is unreachable module=pex addr=29f844d0fe98a9eb6634e75008f8bc5d7b3ebf56@[2a05:d014:c32:e843:9407:dba9:51c2:648]:26656
E[2019-10-15|02:18:31.048] dialing failed (attempts: 6): dial tcp 100.96.20.86:26656: i/o timeout module=pex addr=f39bfbabf0171b9bb6b2d3b331aa00c321ec44d4@100.96.20.86:26656
E[2019-10-15|02:19:01.048] dialing failed (attempts: 13): dial tcp 18.203.234.98:26656: i/o timeout module=pex addr=dd072e431afd96ac9abe0f0f14311666c946c96b@18.203.234.98:26656
E[2019-10-15|02:19:31.048] dialing failed (attempts: 5): dial tcp 100.96.32.4:26656: i/o timeout module=pex addr=4bb4bb1b85f1f1da8ba2a3df9232e47af33ac959@100.96.32.4:26656
E[2019-10-15|02:20:01.048] dialing failed (attempts: 10): dial tcp 13.209.40.130:26677: i/o timeout module=pex addr=1619344193320ba62cc7e3695dddc90bc09e551e@13.209.40.130:26677
E[2019-10-15|02:20:31.048] dialing failed (attempts: 3): dial tcp 35.201.157.128:26656: i/o timeout module=pex addr=fb6e99658c5d64e2cbd9bf38bfb8569f8576628e@35.201.157.128:26656
E[2019-10-15|02:21:01.048] dialing failed (attempts: 10): dial tcp 18.218.78.71:26656: i/o timeout module=pex addr=d1e2009fca5cce6878b7c01b07ffebd57d3c76f3@18.218.78.71:26656
E[2019-10-15|02:22:01.048] dialing failed (attempts: 3): dial tcp 63.35.229.176:26656: i/o timeout module=pex addr=b336ba1f4505447261e599ff8bc04d7a62e60ad0@63.35.229.176:26656
E[2019-10-15|02:22:31.048] dialing failed (attempts: 7): dial tcp 220.118.142.110:35656: i/o timeout module=pex addr=d919e261dd720f553924bb8ecfd8e0fe0de034ab@220.118.142.110:35656
E[2019-10-15|02:23:01.048] dialing failed (attempts: 5): dial tcp 100.96.32.2:26656: i/o timeout module=pex addr=79e6c059ea3f85d2ce50123b6258c17810a0ea63@100.96.32.2:26656
E[2019-10-15|02:23:31.048] dialing failed (attempts: 7): dial tcp 100.96.33.23:26656: i/o timeout module=pex addr=45d98817644aca7b244849a7136384e9e4049041@100.96.33.23:26656
E[2019-10-15|02:24:31.048] dialing failed (attempts: 13): dial tcp 54.154.189.123:26656: i/o timeout module=pex addr=c16e53c8be43c91ead0b1b8c7a5d465207d108fc@54.154.189.123:26656
E[2019-10-15|02:25:01.048] dialing failed (attempts: 10): dial tcp 13.59.206.150:26656: i/o timeout module=pex addr=b1a1075746b49390ec04ae8d9fc54d4e6ea3cd86@13.59.206.150:26656
E[2019-10-15|02:26:01.048] dialing failed (attempts: 8): dial tcp 13.115.133.34:26656: i/o timeout module=pex addr=506724583f4630678da50246b8145127ce778106@13.115.133.34:26656
E[2019-10-15|02:27:01.054] dialing failed (attempts: 11): dial tcp 104.197.51.143:26656: i/o timeout module=pex addr=6be0856f6365559fdc2e9e97a07d609f754632b0@104.197.51.143:26656
E[2019-10-15|02:27:31.048] dialing failed (attempts: 9): dial tcp 100.96.6.4:26656: i/o timeout module=pex addr=c698a47a726ef2ced274a079bbc19ae8a2a73bef@100.96.6.4:26656
E[2019-10-15|02:29:01.048] dialing failed (attempts: 10): dial tcp 100.96.33.27:26656: i/o timeout module=pex addr=8a867b55c6db6d27620f20362ad780319f60e433@100.96.33.27:26656
E[2019-10-15|02:29:31.048] dialing failed (attempts: 5): dial tcp 100.96.4.190:26656: i/o timeout module=pex addr=b225f029057dcd514d8db061ea636dffe567e694@100.96.4.190:26656
E[2019-10-15|02:30:31.048] dialing failed (attempts: 9): dial tcp 18.219.150.39:26656: i/o timeout module=pex addr=b5f662929b1b8a91bf0960a081cb8ec376423119@18.219.150.39:26656
E[2019-10-15|02:31:31.048] dialing failed (attempts: 7): dial tcp 54.171.196.213:26656: i/o timeout module=pex addr=425aa8bba9d07b744733707a2e217fb4f12c2d1d@54.171.196.213:26656
E[2019-10-15|02:32:00.100] dialing failed (attempts: 11): dial tcp 221.165.237.202:26656: connect: connection refused module=pex addr=5a1b9b12d180cfcd3e69de0ee4128c545121a70e@221.165.237.202:26656
E[2019-10-15|02:32:30.048] dialing failed (attempts: 10): dial tcp [2a05:d014:c32:e843:9407:dba9:51c2:648]:26656: connect: network is unreachable module=pex addr=29f844d0fe98a9eb6634e75008f8bc5d7b3ebf56@[2a05:d014:c32:e843:9407:dba9:51c2:648]:26656
E[2019-10-15|02:33:01.048] dialing failed (attempts: 1): dial tcp 100.96.39.17:26656: i/o timeout module=pex addr=cb1b085efa2688b214a9c99a83cc4416ff54882e@100.96.39.17:26656
E[2019-10-15|02:33:31.048] dialing failed (attempts: 11): dial tcp 100.96.11.5:26656: i/o timeout module=pex addr=521455c4f55f55b56e5c50803e712c696a6086d4@100.96.11.5:26656
E[2019-10-15|02:34:01.048] dialing failed (attempts: 9): dial tcp 34.241.12.222:26656: i/o timeout module=pex addr=a2e7292fb29fd29aa17b25c8185d19c5a9e70e3b@34.241.12.222:26656
E[2019-10-15|02:35:00.048] dialing failed (attempts: 6): dial tcp [2a05:d014:c32:e844:6483:4667:287:3b71]:26656: connect: network is unreachable module=pex addr=b9958dd58066e1dadb96376619fafc6fe316daf2@[2a05:d014:c32:e844:6483:4667:287:3b71]:26656
E[2019-10-15|02:35:30.744] dialing failed (attempts: 7): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=5977d063efa60574f995b68014969ff4c7a844a7@159.89.125.186:26656
E[2019-10-15|02:36:00.048] dialing failed (attempts: 6): dial tcp [2a05:d014:c32:e842:7dcd:e65d:5fe3:478d]:26656: connect: network is unreachable module=pex addr=1cc6baf81fda03aac3fcdc1d276e6496d7085ffc@[2a05:d014:c32:e842:7dcd:e65d:5fe3:478d]:26656
E[2019-10-15|02:37:01.066] dialing failed (attempts: 5): dial tcp 18.222.250.161:26656: i/o timeout module=pex addr=195eb25276ef1c731123587e138b90c8bbb1ba6b@18.222.250.161:26656
E[2019-10-15|02:38:00.322] dialing failed (attempts: 6): dial tcp 51.15.121.63:26656: connect: connection refused module=pex addr=dcbe32e354dd53ec9f0c47e6bb5acf03f70a920c@51.15.121.63:26656
E[2019-10-15|03:46:17.881] Stopping peer for error                      module=p2p peer="Peer{MConn{206.189.52.199:26656} 0029b3fb59f72971b5a3b827a22f3c38fddd33ce out}" err=EOF
E[2019-10-15|03:46:30.937] dialing failed (attempts: 9): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=ae9cdb48aae0b62cc21720087d16f79a33e776da@80.71.57.38:26656
E[2019-10-15|03:47:01.048] dialing failed (attempts: 13): dial tcp 54.213.146.252:26656: i/o timeout module=pex addr=fd7c78c54636abef96f3537762f422b3fb9f0614@54.213.146.252:26656
E[2019-10-15|03:47:31.048] dialing failed (attempts: 5): dial tcp 100.96.53.8:26656: i/o timeout module=pex addr=601e4044bbbc98d2e604e782373b387b0eaf3d3f@100.96.53.8:26656
E[2019-10-15|03:48:01.048] dialing failed (attempts: 6): dial tcp 34.243.172.22:26656: i/o timeout module=pex addr=965d35b07d21d8249d2e8e84e63d1841719b6792@34.243.172.22:26656
E[2019-10-15|03:49:00.982] dialing failed (attempts: 5): incompatible: Peer is on a different network. Got cosmoshub-2, expected cosmoshub-3-testnet module=pex addr=89e4b72625c0a13d6f62e3cd9d40bfc444cbfa77@34.65.6.52:26656
E[2019-10-15|03:49:31.048] dialing failed (attempts: 13): dial tcp 35.201.178.152:26656: i/o timeout module=pex addr=bd9d1ad3afc0d516c1d2221b2a4627ac2b421483@35.201.178.152:26656
E[2019-10-15|03:50:31.049] dialing failed (attempts: 13): dial tcp 13.113.22.115:26656: i/o timeout module=pex addr=11f01e327804395ad07760ee6dae4ca095996e25@13.113.22.115:26656
E[2019-10-15|03:51:31.048] dialing failed (attempts: 10): dial tcp 54.234.150.78:26656: i/o timeout module=pex addr=da6f8f6f26312b3670b3b7ae58084c02596ee4a3@54.234.150.78:26656
E[2019-10-15|03:52:00.155] dialing failed (attempts: 3): auth failure: secret conn failed: read tcp 172.19.79.3:37678->211.192.161.41:46656: read: connection reset by peer module=pex addr=f22a4bb961f30a78dcbc8a43cacecb31bb4efb87@211.192.161.41:46656
E[2019-10-15|03:52:31.048] dialing failed (attempts: 11): dial tcp 100.96.33.27:26656: i/o timeout module=pex addr=8a867b55c6db6d27620f20362ad780319f60e433@100.96.33.27:26656
E[2019-10-15|03:53:01.048] dialing failed (attempts: 10): dial tcp 3.15.199.167:26656: i/o timeout module=pex addr=72285d02b2ba63f757b9f935513bd5962663b7c9@3.15.199.167:26656
E[2019-10-15|03:53:30.048] dialing failed (attempts: 14): dial tcp [2a05:d014:c32:e842:d337:50fa:7c4a:b27b]:26656: connect: network is unreachable module=pex addr=827e0cc1c63afc622519d8050bbf02446169afd2@[2a05:d014:c32:e842:d337:50fa:7c4a:b27b]:26656
E[2019-10-15|03:54:01.048] dialing failed (attempts: 3): dial tcp 209.250.234.107:26656: i/o timeout module=pex addr=cc4cd6499a51b7301fbf56db24c435cf206bdc7b@209.250.234.107:26656
E[2019-10-15|03:54:31.048] dialing failed (attempts: 4): dial tcp 18.191.141.121:26656: i/o timeout module=pex addr=89f69184f38d3a1a7e2d73347a8c7cb0825d5852@18.191.141.121:26656
